,Timestamp,HRV
0,1560220148.40625,352.86218095738167
1,1560220150.65625,1165.7041316512755
2,1560220151.03125,1167.4038811811085
3,1560220151.296875,1144.593480742607
4,1560220151.515625,1113.7434761157488
5,1560220152.015625,1085.4613160698464
6,1560220152.265625,1061.4317804261239
7,1560220152.546875,1039.1504020708064
8,1560220152.796875,1017.7200674965303
9,1560220153.25,998.2690163801171
10,1560220153.515625,981.0303718169677
11,1560220153.8125,964.9431298655674
12,1560220154.015625,949.5649182104027
13,1560220154.421875,935.1384661596022
14,1560220155.0625,922.3569356906197
15,1560220155.671875,910.378330856446
16,1560220156.296875,898.4349011729381
17,1560220156.65625,887.8060563894502
18,1560220156.9375,876.6159046513817
19,1560220157.65625,866.01059515018
20,1560220157.890625,858.0092671550665
21,1560220158.90625,850.3316764302887
22,1560220159.140625,842.491150649066
23,1560220159.5625,834.9379171058772
24,1560220160.1875,827.9940091583845
25,1560220160.890625,820.3111648565431
26,1560220161.15625,813.9055760650148
27,1560220161.53125,807.3369523917221
28,1560220162.171875,800.6338630041959
29,1560220162.40625,794.2709725973599
30,1560220163.015625,788.7882489533904
31,1560220163.5,783.4259528398196
32,1560220164.140625,778.3904285752701
33,1560220164.75,773.4987594568927
34,1560220165.40625,768.7660616321969
35,1560220166.0625,763.6433360131668
36,1560220166.375,759.1491656651358
37,1560220166.78125,754.6426230930803
38,1560220167.0,750.2919979546542
39,1560220167.390625,746.0868299470241
40,1560220167.625,741.8365739808487
41,1560220168.109375,737.4865453828647
42,1560220169.015625,733.3888062529351
43,1560220169.390625,729.3498659563662
44,1560220170.109375,725.80982327356
45,1560220170.75,722.3810639800492
46,1560220171.375,718.6235888658542
47,1560220171.640625,715.3216068847777
48,1560220172.0,712.0783300882057
49,1560220172.25,708.8730693642807
50,1560220172.640625,705.8174550321539
51,1560220173.0,702.7916238649616
52,1560220173.265625,699.5298490435831
53,1560220173.890625,696.6742368414352
54,1560220174.515625,693.8736600706011
55,1560220175.125,691.1243207971236
56,1560220175.765625,688.4227100270081
57,1560220176.359375,685.5006651163955
58,1560220176.609375,682.8595134906433
59,1560220176.984375,680.2804488600024
60,1560220177.25,677.7596852311219
61,1560220177.609375,675.2615348997081
62,1560220177.84375,672.8472433459142
63,1560220178.140625,670.5650134766728
64,1560220178.984375,668.0412403301324
65,1560220180.265625,665.7664618877309
66,1560220181.46875,663.3392158131683
67,1560220182.96875,661.9669868143807
68,1560220183.8125,659.9546027455075
69,1560220184.09375,657.6367706859947
70,1560220184.703125,655.6266733050787
71,1560220185.859375,653.645974277324
72,1560220186.46875,651.6977613103774
73,1560220187.078125,649.515148185142
74,1560220187.3125,647.5995174481961
75,1560220187.640625,645.4959079144393
76,1560220188.3125,643.6484951237368
77,1560220188.90625,641.8469057583586
78,1560220189.5,640.0566439321303
79,1560220190.15625,638.275119571616
80,1560220190.71875,636.5381378823521
81,1560220191.328125,634.6163118787981
82,1560220191.59375,632.9095012515508
83,1560220191.953125,631.1145448622278
84,1560220192.546875,629.4770647228634
85,1560220193.171875,627.8630608990253
86,1560220193.796875,626.0726946938097
87,1560220194.046875,624.4596547417182
88,1560220194.421875,622.7698092757012
89,1560220195.046875,621.2408991028366
90,1560220195.6875,619.7301294428158
91,1560220196.34375,618.0871804127602
92,1560220196.578125,616.4952851686295
93,1560220197.046875,614.9355262949041
94,1560220197.296875,613.442032201684
95,1560220197.703125,611.8976294699182
96,1560220198.359375,610.4982602349088
97,1560220199.046875,609.1143910425019
98,1560220199.703125,607.7457250141986
99,1560220200.328125,606.3938978189137
100,1560220200.96875,605.056653108579
101,1560220201.59375,603.7343460181819
102,1560220202.21875,602.4254476835882
103,1560220202.859375,601.028291866734
104,1560220203.078125,599.6369102230916
105,1560220203.546875,598.2806191792359
106,1560220203.796875,596.9596165369949
107,1560220204.234375,595.6235685656735
108,1560220204.90625,594.4033667720219
